week_index,group,alpha,beta_mkt,beta_hml,beta_smb,sigma,week_return1,week_return4,week_return13
116,30,-0.037623048,0.68265716,0.61009964,0.598411414,0.015691085,0.907656546,0.921036689,0.922487205
117,1,0.004069387,1.864186087,0.09841558,4.306624499,0.027576437,1.048929487,1.013013018,0.991705056
117,2,0.034681871,0.993801661,0.22245846,0.424856028,0.251044463,1.026108591,0.986387231,0.99268877
117,3,0.003541293,0.404235199,0.474234116,0.501459988,0.027010934,0.981220596,0.962241911,0.958547241
117,4,0.002027794,0.979452244,0.393931431,1.903183551,0.015996816,0.946653802,0.960175243,0.959355646
117,5,0.003687059,-0.008092571,0.273971119,-0.408081824,0.029355424,0.975041505,0.977631733,0.968098169
117,6,0.00382274,-0.051780222,0.590591226,-0.413684545,0.031655892,0.97893454,0.990783392,0.990944798
117,7,0.004284956,-0.092027426,0.369404434,-0.39518061,0.045747549,0.978957964,0.968903616,0.965092243
117,8,0.001684589,1.510247546,0.874794273,2.233621664,0.019114217,0.962697836,0.971899286,0.967612392
117,9,0.00193631,-0.126743944,-0.309850095,-0.14933784,0.022669655,0.983295889,0.983078133,0.971834733
117,10,0.001764221,1.162925976,0.746609852,1.41194623,0.021125704,0.97311381,0.959537343,0.960440133
117,11,0.001181224,-0.012818231,-0.022420229,-0.138019852,0.020795174,0.979292049,0.986932037,0.975062414
117,12,0.002888259,0.861459564,0.299377588,2.460136884,0.055113447,0.908059043,0.945541921,0.934480907
117,13,0.000388683,0.701853979,0.35582412,0.474911208,0.008009635,0.996933732,0.995079805,0.986896807
117,14,0.00027308,0.094966348,0.079669241,0.104065956,0.006271046,1.006944155,1.01593968,1.012737786
117,15,0.00042965,0.998416435,0.578197236,1.485696881,0.010854239,0.980965318,0.977911552,0.981101549
117,16,0.000299048,1.13284211,0.613135722,0.12243044,0.010070537,0.98124571,0.985817277,0.980864593
117,17,0.000429621,0.095694096,0.335108447,-0.008051273,0.017336331,0.992710893,0.985575687,0.982853065
117,18,0.000210665,0.226802834,0.269168872,0.2101743,0.011435172,0.997512019,0.996527993,0.994036245
117,19,-8.24E-05,2.697794754,-1.675644183,1.245653716,0.031776117,0.900216333,0.919621154,0.941236678
117,20,-0.001430602,-0.422800192,0.63703497,-1.052178093,0.067405654,0.98665051,0.997693153,0.983226603
117,21,-0.000388114,-0.044145614,0.156207196,-0.196047181,0.013244686,0.996197565,1.000050384,0.998444257
117,22,-0.000911056,1.632693258,-1.333277075,0.046018209,0.019283619,0.978206998,0.970659761,0.940627075
117,23,-0.000704756,0.374951589,0.102637209,-0.012618583,0.014786034,0.972797003,0.976723858,0.974098249
117,24,-0.004991175,0.870131785,0.922730858,0.28051201,0.100775189,0.9804772,0.928902466,0.898690363
117,25,-0.003215397,3.04921344,-0.821917449,1.664250148,0.061655817,0.928976772,0.953051645,0.939927872
117,26,-5.42E-05,0.000257143,-0.001021893,0.000449588,0.000836639,0.987335188,0.983059561,1.016145757
117,27,-0.001054691,1.351749316,0.044718271,-0.054779366,0.012492252,0.966290929,0.955949336,0.963150806
117,28,-0.001935627,2.169568068,2.313300179,0.800098264,0.015308469,0.947937119,0.943376114,0.948817388
117,29,-0.007628076,3.16730451,3.3517111,-0.479269242,0.036594459,0.939610221,0.926265524,0.944119475
117,30,-0.038757688,0.747019311,0.713303297,0.451373293,0.015950363,0.979337351,0.976276034,0.966696968
118,1,0.005046596,0.971135473,1.15437282,1.441473399,0.025222387,0.983548377,0.980108442,0.978885905
118,2,0.001846762,0.923563546,0.358582782,1.816624116,0.012789077,1.003184315,0.995316826,0.99816522
118,3,0.033998779,1.39341681,0.731138109,0.812787772,0.256135661,1.0853314,1.050019135,1.045738454
118,4,0.002577088,0.565424812,1.175161888,0.710056859,0.020582673,0.9959056,0.983127121,0.983692574
118,5,0.001026448,0.759791325,0.218323245,0.222072909,0.008624703,0.981980639,0.97487494,0.978271013
118,6,0.002270909,1.953436641,1.54804972,2.632338654,0.019757885,0.977808335,0.993929075,0.989648244
118,7,0.003830934,0.254809485,1.138103328,-0.24778831,0.033777953,0.991802715,0.983344626,0.985861102
118,8,0.003302664,2.124714206,-0.052835659,4.455988673,0.030751657,1.003371889,0.987129325,0.989983468
118,9,0.002450603,-0.001579087,-0.835594001,0.577821653,0.023864226,0.988778607,0.9866042,0.987100623
118,10,0.003901791,-0.428920768,-0.401956997,0.068324451,0.04463697,1.040957592,1.009749781,1.023071252
118,11,0.001407486,-0.342148663,0.1219605,-0.518001121,0.025206205,1.002637863,0.993726312,0.993186966
118,12,0.000230551,0.10047595,0.091624737,0.11450618,0.006303979,0.996786851,0.996703455,0.998387537
118,13,0.000634235,0.921092408,-0.941156014,1.075181961,0.017607119,0.95648004,0.944413182,0.947384195
118,14,0.000920525,2.471166538,-2.839767592,0.163971988,0.038265453,0.940947851,0.941127787,0.956768637
118,15,0.000478377,-0.011910066,0.049722913,-0.310325636,0.020633205,0.981799368,0.984963152,0.989895721
118,16,-7.99E-05,1.260037508,1.129539578,0.866278297,0.011238005,0.97915788,0.984504252,0.986852221
118,17,-9.84E-05,0.01096048,0.152115173,0.01800332,0.012687052,0.989474326,1.006523654,1.00631142
118,18,-0.00067626,-0.397240016,-2.176906342,0.79803079,0.064995995,0.995876987,0.990312539,0.98301859
118,19,-0.000136295,0.622278779,0.474286125,0.699722064,0.009154227,0.972261549,0.96009741,0.960791752
118,20,-0.000327319,1.747774429,-1.669169812,-0.037394317,0.020983347,0.925929064,0.947378016,0.947927383
118,21,-0.000211871,1.243400726,-0.126436024,-0.056182238,0.012187559,0.9710373,0.968382306,0.964139361
118,22,-0.000417706,0.103272359,0.165733965,-0.301129978,0.017126424,0.984277128,0.986855356,0.998604831
118,23,-0.004585476,1.079017971,0.512972074,0.583532748,0.104810724,0.991820218,0.985450375,0.99594613
118,24,-0.003402559,0.421932567,2.650454284,-0.914155146,0.063098719,1.04185693,1.014762429,1.027886521
118,25,-0.000903118,-0.015531752,-0.008515932,-0.255836846,0.013823409,1.011827217,1.02429381,1.017439218
118,26,-5.51E-05,0.000451894,-0.000757937,0.000648556,0.000831243,1.005039502,0.999567863,1.010150792
118,27,-0.002160757,2.928908203,3.203339429,-0.116701915,0.029689493,0.960439557,0.973680602,0.962979432
118,28,-0.005889759,4.250838587,3.559368968,2.842065579,0.057130223,0.954355439,0.984640621,0.990352429
118,29,-0.002136106,1.874351154,1.802131207,0.518151568,0.014703661,0.969731215,0.97405213,0.970780038
118,30,-0.038704394,0.639426572,0.488361508,0.442323737,0.015795568,0.981845087,0.940041933,0.948471888
119,1,0.005014314,1.948248344,0.304715713,4.359625897,0.028089348,0.963748789,0.973688051,0.98803231
119,2,0.004835408,0.5712349,0.778195807,0.471523866,0.029681099,0.954439803,0.978759401,0.952597586
119,3,0.002794942,0.882718086,1.249966392,1.231508534,0.017947665,0.93761133,0.939785024,0.949199936
119,4,0.004574255,0.786300718,1.766915461,0.08443816,0.031880427,0.986694392,0.954856857,0.947113242
119,5,0.002485733,1.458972576,0.821273142,2.277809505,0.017932091,0.963630919,0.950286027,0.957803337
119,6,0.034755107,1.473087523,1.014106928,0.662264564,0.258826098,1.190004516,1.086761307,1.042076514
119,7,0.004872208,0.438808734,0.723787359,0.078952704,0.038683687,0.918739251,0.933698146,0.943377096
119,8,0.001295976,0.87870031,0.423939099,1.563650815,0.0118847,0.954487597,0.946965616,0.954253713
119,9,0.001852288,0.670134248,-0.657121255,1.255654998,0.018686962,0.944042937,0.9480692,0.950007539
119,10,0.002194781,-0.320525869,-0.263092829,-0.407168908,0.026433299,0.94890471,0.950596489,0.961191298
119,11,0.000698852,0.81939994,0.207092617,0.065541607,0.008821802,0.964809868,0.963111203,0.965360582
119,12,0.001441716,-0.121037389,0.141687163,-0.415628298,0.022335442,0.960726592,0.973019519,0.972485943
119,13,0.00029372,0.102715495,0.08845537,0.128086224,0.006271716,0.998663693,0.988294985,0.987907901
119,14,0.001182128,2.092343093,-3.354930735,0.915530229,0.042489594,1.189781293,1.199559096,1.134835485
119,15,0.000118542,-0.183700293,-0.145673017,-0.308109271,0.01622684,0.998369586,0.997552643,0.994934605
119,16,7.77E-05,3.477966156,2.210228585,3.978111555,0.063706834,1.040895825,1.028012009,1.026718148
119,17,-0.000288139,0.306945071,-0.460331249,-0.232366719,0.019145729,0.962613096,0.98137994,0.98182497
119,18,-0.000170253,0.570537862,0.428446295,0.566209246,0.009161485,0.970660811,0.968385401,0.967978999
119,19,-0.000591591,1.842088864,-1.71424534,0.392602729,0.022638923,1.086805595,1.122767307,1.115519308
119,20,-0.000348898,1.324977794,-0.283522811,0.117793669,0.013093104,1.005811978,1.032641456,0.994076518
119,21,-0.001587012,-1.043430489,-1.959613624,-0.740404764,0.057677947,0.970488466,0.953256449,0.960476441
119,22,-0.000431007,-0.0334022,0.105552837,-0.135449791,0.012103633,0.976222495,0.973119443,0.978329147
119,23,-0.004012281,0.954358336,0.422621324,0.738963668,0.10567932,1.089336337,1.086894075,1.090053334
119,24,-0.002504499,0.529106916,2.640115591,-0.959356997,0.064754849,0.999042381,1.005824023,0.992246573
119,25,-0.000457311,1.317812553,0.960877204,0.495103125,0.011089133,0.93829671,0.950475181,0.956285876
119,26,-5.58E-05,0.000387987,-0.000776483,0.000839085,0.000836916,0.997630381,0.99036573,0.989572666
119,27,-0.002132693,2.218979341,2.244130467,1.088589153,0.017857359,0.961484747,0.963621235,0.962523707
119,28,-0.002001766,0.645227603,0.638575501,-0.303415777,0.015141905,0.98906804,0.974513707,0.971959195
119,29,-0.010063269,3.761907684,3.678882608,1.361290251,0.035666563,1.008452557,1.056601915,1.063762784
119,30,-0.038215128,0.536084727,0.3206672,0.356425892,0.015207134,1.102804837,1.069760357,1.068989298
120,1,0.004780752,0.989505917,1.705323013,1.271502164,0.021666744,0.909681466,0.911929772,0.924697998
120,2,0.003011016,1.63029063,0.856178334,2.870228643,0.01892748,0.908353109,0.897387284,0.895818589
120,3,0.001912031,1.122702791,0.707241264,1.729102488,0.012669016,0.955861966,0.945138758,0.94527954
120,4,0.037244808,1.322235131,0.85273835,0.429048119,0.263714993,0.907082762,0.91045903,0.970151297
120,5,0.00431768,0.786453114,0.964225798,0.702280167,0.03280273,0.951822517,0.917025799,0.911126336
120,6,0.002256688,0.915286426,0.170999187,1.768884345,0.02096827,0.940197971,0.918503902,0.921628081
120,7,0.003473866,1.989569112,-0.980741599,4.889447843,0.033066151,0.961588217,0.965881631,0.946929433
120,8,0.002780119,-0.003249658,0.759592313,-0.292790348,0.02853431,0.950573362,0.932958456,0.938474012
120,9,0.000805344,0.873197971,0.416702809,0.147268801,0.008717955,0.944353031,0.949902072,0.946118621
120,10,0.001970066,-0.473489646,-0.773170978,-0.223600389,0.027729935,0.946900476,0.952200663,0.942628887
120,11,0.000835163,0.819022226,-1.161354652,0.100964945,0.017365188,0.917815527,0.925648921,0.930178838
120,12,0.000282046,0.125468017,0.10736081,0.160535205,0.006360443,0.954106088,0.954027123,0.962968806
120,13,0.000216171,0.663448797,0.557565046,0.773693046,0.010197148,0.955461811,0.946413603,0.939822766
120,14,0.000424724,2.665434644,3.086381725,1.595644644,0.028906976,0.881159952,0.926197463,0.933522357
120,15,2.72E-05,1.190506376,-0.085602989,-0.06052823,0.011793973,0.900537903,0.91186525,0.919663905
120,16,-5.16E-05,-0.23033701,-0.526537157,0.067209449,0.016810134,0.990718062,0.961880522,0.952302324
120,17,-0.000472444,1.535098127,2.765966103,-1.132950075,0.046745127,0.885922195,0.908669163,0.907293884
120,18,-0.00072628,3.598952064,2.434571177,3.218233319,0.065673125,0.934469308,0.940385936,0.945786046
120,19,-0.000677237,-0.680522535,-0.624872458,-0.046822668,0.050010068,0.884295628,0.886769143,0.902546757
120,20,-0.000307538,-0.183846062,-0.043880114,-0.368474116,0.017407673,0.927123681,0.936494924,0.945025684
120,21,-0.00097378,1.267564265,-4.769864891,-0.400676703,0.041917446,0.882147251,0.883167441,0.902418916
120,22,-0.000586727,1.476156647,-2.203706132,-0.342396082,0.021691588,0.892017152,0.910983789,0.890517724
120,23,-0.003545634,0.665522601,-0.387282103,1.023486447,0.108532622,0.911952797,0.948625207,0.940258135
120,24,-0.002851037,0.068842723,1.068609329,-0.266283032,0.072223547,0.947659356,0.954777814,0.947591719
120,25,-0.000674888,-0.006351432,0.131615815,-0.059817773,0.012241041,0.97890355,0.966554465,0.966582117
120,26,-0.001056236,0.798581057,1.104096932,-0.529023045,0.016746203,0.920755453,0.914165393,0.924016454
120,27,-5.57E-05,0.000763431,-9.30E-05,0.001154281,0.000832419,1.037341617,1.01507478,0.998412112
120,28,-0.001161772,1.245899043,1.219923452,0.605488604,0.011758019,0.983651981,0.981462766,0.977381448
120,29,-0.003549264,1.94467162,1.758658122,0.782735873,0.016121243,0.958879085,0.946966308,0.944495108
120,30,-0.0398315,0.856303297,0.728766772,0.533017038,0.016224524,0.913742005,0.918569999,0.906844703
121,1,0.00248301,1.034140344,0.527554898,2.123846339,0.015578374,1.034659464,1.028182581,1.030780184
121,2,0.00571892,2.146498031,-0.859703132,5.171289703,0.036348642,0.966678934,1.010784581,1.028270447
121,3,0.00532989,1.419075154,1.849355745,-0.559084386,0.03414522,1.059926946,1.046523409,1.045961591
121,4,0.002817171,2.147390978,2.149138202,2.014237541,0.021663706,1.064623397,1.078532011,1.072020525
121,5,0.031321152,1.195745936,1.212872443,0.490539704,0.253022867,0.995952504,1.184592417,1.213317229
121,6,0.00280682,0.451724962,0.829454508,0.951943358,0.023877545,1.005305833,1.035544125,1.030628807
121,7,0.003233959,0.175115967,1.014757678,0.091683604,0.035396922,1.042681987,1.01765753,1.028650694
121,8,0.000818993,0.89384493,0.327457338,-0.019670153,0.009230344,1.092531459,1.089439386,1.089424619
121,9,0.001416509,1.293133038,-0.470743448,2.656980498,0.019907907,1.044099404,1.052326566,1.076619756
121,10,0.000766027,1.084608227,-0.49629715,-0.135308814,0.012728829,1.088036789,1.085594276,1.068649195
121,11,0.001013136,1.115453836,0.412621368,-0.532605931,0.021133958,1.058355911,1.06309196,1.066405876
121,12,0.000416702,0.705627946,0.485515221,0.586605396,0.009217429,1.070053405,1.071336684,1.079128857
121,13,0.00047598,1.278847506,0.779633322,1.194767906,0.012029645,1.084348575,1.091043453,1.073244429
121,14,0.000165899,0.1271823,0.14243274,0.148355375,0.006498471,1.017275781,1.019147041,1.020651826
121,15,0.000606811,-0.067304896,0.397297579,-0.315959455,0.026250475,1.02010974,1.014916285,1.019680514
121,16,0.001469275,3.118414557,1.035818703,0.985755236,0.078130587,1.047049801,1.050783164,1.028015416
121,17,0.000628356,1.254984854,-4.223189343,-0.011163166,0.03909832,0.994695641,0.99885739,0.986221422
121,18,0.000193037,1.411905777,-1.942005023,0.016687505,0.022120313,0.932412499,0.956582259,0.970390976
121,19,-0.000318558,-0.55206212,-0.485434621,0.468583358,0.024551376,1.022857083,1.001018988,1.018509878
121,20,-0.001568799,0.254585927,2.072577447,-0.40863122,0.066097153,0.974516625,0.985148696,1.007554581
121,21,-0.000448234,0.09654661,0.31010176,0.412062948,0.01333097,1.009080771,1.010522903,1.014374591
121,22,-0.000635513,-0.213574438,-0.306645312,-0.136358768,0.016456241,1.035883524,1.040079448,1.018943974
121,23,-0.007040889,0.145860347,-0.368590425,1.421420068,0.106607023,0.970048868,1.027001367,1.020995357
121,24,-5.76E-05,0.000691744,7.78E-05,0.001150754,0.000831005,1.01430154,1.004562847,0.997379415
121,25,-0.001242125,0.020853946,0.152077751,-0.238017806,0.013800783,1.022854471,1.025272811,1.019251206
121,26,-0.005711855,-0.882441568,-0.98344937,0.678764428,0.054873647,1.038805916,1.043776493,1.052586837
121,27,-0.001849165,1.710403055,1.584902125,0.151290984,0.01599937,1.059381195,1.07844474,1.066767022
121,28,-0.004617463,3.118843895,3.273921413,0.701036452,0.03931081,1.132817953,1.100504211,1.097904433
121,29,-0.002702266,1.087885616,1.241174506,0.301646427,0.012786383,1.082015367,1.070569549,1.052216866
121,30,-0.041656671,0.716689625,0.625012214,0.50993571,0.016766691,1.088143143,1.068751408,1.050448962
122,1,0.03504129,1.391668691,1.784165404,0.437564103,0.261311127,1.024037928,0.935088971,0.968294041
122,2,0.002802775,0.719976402,1.080733158,1.468691997,0.021206193,1.01427365,1.003785358,1.000648177
122,3,0.001069188,0.928791873,0.425311722,-0.194572812,0.009506549,0.964735408,0.966419883,0.970670925
122,4,0.000598701,0.963592674,0.646953895,0.948100378,0.010225032,1.011072403,1.004361177,1.007012492
122,5,0.001119234,1.60090453,1.455395322,1.112265861,0.019541014,0.946209466,0.961603764,0.958355173
122,6,0.002867091,3.433624939,3.113225234,-0.655624124,0.060475256,0.904135768,0.883671977,0.91266976
122,7,0.000620672,1.164547836,-0.438883167,-0.04522749,0.013736943,0.970246243,0.954939551,0.950180277
122,8,0.000536731,0.721531972,-0.020699032,1.7350872,0.016151559,0.98894822,0.988422156,0.994615931
122,9,0.000623417,1.290571315,1.421135261,-0.810783904,0.019173044,0.979026978,0.950080904,0.954974903
122,10,0.000482818,0.198674745,0.417674226,0.494715189,0.015061204,1.010464448,1.001482282,0.999423791
122,11,0.001541969,2.056590065,-0.204008076,4.544250122,0.049762119,0.971839718,0.961695654,0.958286021
122,12,0.000102285,0.112297582,0.138876048,0.112105031,0.006869442,0.997959363,0.996558699,1.006010967
122,13,0.000539274,1.475419656,1.976652857,-1.60088719,0.036806697,0.912349969,0.939076171,0.941836485
122,14,0.000331909,1.519022943,1.070025244,0.933629264,0.031162325,0.963479888,0.974229013,0.948337472
122,15,0.000232816,0.182771225,0.993261823,0.146228582,0.034211587,0.952571892,0.958702818,0.961157649
122,16,-1.62E-05,0.361488876,1.346238356,0.239763301,0.042782931,0.883400879,0.921701763,0.93821595
122,17,-0.000326135,1.42999254,-2.053924045,0.289756188,0.02494489,0.923275632,0.935477165,0.935498244
122,18,-0.002941396,0.897973169,-0.293895048,1.103465427,0.112054269,0.840933484,0.880247572,0.923682787
122,19,-0.001547482,1.284419291,-4.128193142,1.274439163,0.043843262,0.941638856,0.930499053,0.930986571
122,20,-0.000677044,1.482100634,1.230543394,0.846573278,0.012452806,0.969530308,0.960023427,0.965734398
122,21,-0.001299691,1.236858733,-0.694616129,2.118632713,0.021250802,0.981707862,0.988562984,0.979050603
122,22,-5.80E-05,0.000593943,0.000150145,0.000629052,0.000832695,0.987030234,0.996458608,1.03585503
122,23,-0.005875859,-0.188932541,0.967641329,-0.321372573,0.081395905,1.017817435,1.051202114,1.047736367
122,24,-0.001076134,-0.179926879,-0.040598919,-0.178388388,0.014823144,0.998083144,0.998797014,0.995119822
122,25,-0.000872542,0.481075145,0.316844873,0.202996479,0.010213897,1.003211171,0.995437982,0.999024586
122,26,-0.002184986,2.523660685,2.444307329,1.545507267,0.024083086,0.929590563,0.932528539,0.942651271
122,27,-0.002465771,-0.449491222,-0.1534914,-0.251779498,0.025570682,0.989025527,0.992434127,0.996858979
122,28,-0.002498501,-0.02209278,-0.257963866,-0.750395567,0.021504727,0.98194914,0.990059477,0.991289614
122,29,-0.008683255,-0.600746196,-0.546921599,-0.205260899,0.055328545,0.963781098,0.969214495,0.988266413
122,30,-0.007498011,0.366814496,-0.948859004,2.803771181,0.030987621,1.01096087,0.991165109,0.985306564
123,1,0.040316481,1.593411022,2.135391506,1.309608544,0.270185855,0.90467897,1.000057702,1.028836087
123,2,0.001146622,0.925425147,0.320088548,-0.140772504,0.009465796,1.045686952,1.04959196,1.047107479
123,3,0.002244629,0.304451055,1.468401638,0.255193405,0.026357373,1.011870145,1.033016458,1.02667295
123,4,0.004406361,3.611787438,3.084180491,-0.417294296,0.060672425,1.033000385,1.007060437,0.998713066
123,5,0.000782572,0.927350745,0.594742215,0.955737894,0.01079913,1.006822931,1.018270286,1.0224781
123,6,0.001237503,0.854671384,1.295725002,1.421525038,0.017669809,1.015716746,1.02680523,1.024683899
123,7,0.001103744,1.132207292,1.339959367,-0.771333845,0.0175962,0.995232265,1.025080539,1.031038785
123,8,0.00090981,1.14760105,-0.453321744,-0.062549927,0.014565937,1.059522236,1.053062443,1.052336273
123,9,0.001582595,2.016747759,2.250841916,-0.872003368,0.033378329,1.043609774,1.036583837,1.045798482
123,10,0.000608238,0.638351617,-0.213324705,1.515744386,0.017111638,1.025634201,1.020068337,1.020867491
123,11,0.000530132,1.238814958,-0.315110453,2.348325929,0.019814033,1.009603159,1.005252651,1.001331599
123,12,0.000312039,1.49736997,1.080441551,0.890834403,0.012082851,1.042916168,1.032154373,1.023489519
123,13,0.000524524,2.153556363,2.60970877,1.525607317,0.024044677,1.022701484,1.023118192,1.0164488
123,14,4.99E-05,0.119571013,0.130201437,0.114672476,0.006924232,1.002066039,1.001850303,1.007549852
123,15,-2.21E-05,1.231271971,-2.111976783,0.007843868,0.026482206,1.016486555,1.022430262,1.037730794
123,16,-0.000299186,1.904581847,-1.979993834,3.240922848,0.055420347,0.9770655,0.98651914,0.998767591
123,17,-0.000287192,1.431595486,0.637633678,4.018805304,0.037774964,0.977029764,1.000690494,1.02141757
123,18,-0.000779641,1.732487849,-2.106667345,1.730523209,0.035776176,1.059029204,1.041165537,1.035496822
123,19,-0.0013917,0.293194621,1.410955834,0.553034339,0.046063433,1.036939314,1.044419501,1.04222321
123,20,-0.004907053,0.473043575,-0.096914571,0.411201726,0.115146798,0.989372597,0.972867394,1.001121515
123,21,-0.003409077,0.179861524,1.486571553,1.254860618,0.076661567,0.944300984,0.929712807,0.94290217
123,22,-0.001185028,-0.091711551,0.143942408,-0.565119713,0.025151429,0.994831701,1.001167842,1.001359634
123,23,-0.002252719,0.086104581,0.555455416,-0.563020832,0.035572317,1.01734725,1.007445954,1.009336231
123,24,-5.94E-05,0.000556928,0.000379841,0.000976971,0.000825937,0.983664482,0.997023274,1.011132167
123,25,-0.000950046,0.039403427,0.238325276,0.286625786,0.012950527,1.009031702,1.001005628,0.998502239
123,26,-0.000814968,0.484496016,0.220433923,-0.038287311,0.010746127,1.034033916,1.024299862,1.02630189
123,27,-0.001407262,-0.215097981,-0.196232673,-0.311844409,0.016124505,1.003467066,1.01839571,1.017049055
123,28,-0.006142625,-0.402435575,-0.998358795,1.382527029,0.028316564,1.026103401,1.019042631,1.016227699
123,29,-0.013020931,-0.806015827,-1.477514881,-2.445297356,0.057752241,1.046769302,1.02236689,1.009314441
123,30,-0.004632107,1.997379919,0.781320015,0.951487017,0.020231851,1.060931575,1.045838699,1.041829067
124,1,0.038523501,1.493978806,2.215723985,1.01609388,0.258623744,1.134978262,1.043679631,1.055336556
124,2,0.001251745,0.907609621,0.28355733,-0.150752898,0.009658262,1.007539008,1.008302997,1.010414754
124,3,0.001988107,0.666383929,0.970833756,1.280002534,0.018478006,1.012962727,1.025784531,1.024978373
124,4,0.001526139,1.03987918,0.122485958,1.512871053,0.015153774,1.026009185,1.022608128,1.020018716
124,5,0.002103139,1.2214785,1.273834836,-0.90649286,0.021334115,1.019928994,1.023499502,1.037551527
124,6,0.003738139,3.399400031,2.649818616,-0.334337057,0.054399723,1.097425339,1.108215744,1.087929753
124,7,0.001019621,1.143429136,1.629942173,1.230595295,0.018910076,1.050600394,1.056990114,1.054527649
124,8,0.000616201,1.23845413,-0.174155839,-0.075880159,0.01381991,1.032233835,1.030531468,1.035384067
124,9,0.001473292,1.692943329,0.926053841,3.23848395,0.034426577,1.085113734,1.058167515,1.061004896
124,10,0.000988865,2.255282541,2.355418088,0.096935515,0.030428624,1.14413975,1.119354301,1.105260162
124,11,0.000258838,1.396539106,1.07943985,0.771250435,0.011830256,1.05126973,1.038483388,1.036071611
124,12,0.000509563,0.46921738,1.732655952,0.594902925,0.037035998,1.070448498,1.042759359,1.053937039
124,13,9.62E-05,0.712424089,0.47008858,0.531322968,0.010134668,1.008095378,1.012080312,1.01216048
124,14,0.000161213,0.005403111,1.021610553,-0.544164152,0.027219724,1.003918411,1.001235146,1.010430782
124,15,-2.36E-05,0.129856106,0.152059948,0.106138657,0.007243558,1.004537473,1.004224834,1.006100957
124,16,-0.000947325,2.057706029,-1.951999902,3.65432699,0.05366628,1.09662105,1.096242983,1.078274147
124,17,-0.001359229,1.447868187,-2.71475439,0.977894744,0.036407223,1.052263313,1.080108781,1.052638838
124,18,-0.004656775,0.759617286,-0.174493579,0.798754556,0.115350712,0.912652754,1.04478181,1.042360332
124,19,-0.000913195,0.98726963,-0.872610781,2.478542033,0.020731666,1.05781121,1.034885256,1.029613769
124,20,-0.001806175,0.146334427,0.908486574,-0.244348577,0.040558348,1.053448388,1.024931693,1.012261595
124,21,-0.000599648,0.095224253,0.245586059,0.293227306,0.013056007,1.002055742,1.009305676,1.003737415
124,22,-0.000897084,0.234628918,-0.610781424,-0.584361572,0.016465264,0.989345329,1.01841797,1.01718442
124,23,-0.004758908,0.137859579,1.901751944,-0.066870897,0.084890778,0.93440155,1.046578441,1.0461227
124,24,-5.98E-05,0.000592372,0.000432575,0.00090828,0.000822258,0.930464934,0.965136197,0.978837236
124,25,-0.004235426,0.283210699,0.449024111,2.326343759,0.053852394,0.96963094,0.9967779,1.011032633
124,26,-0.002751718,1.465595481,-1.452456132,0.580816217,0.024320487,1.136378937,1.114950408,1.11429516
124,27,-0.001922033,-0.190940827,-0.008487467,-0.235716523,0.01570828,1.005651537,1.004009986,1.002633772
124,28,-0.003656867,-0.427293022,-0.702042016,0.610234853,0.026790915,1.026723664,1.007426524,1.006666522
124,29,-0.003405689,2.003087437,1.277993824,1.09789919,0.019360409,1.075983091,1.093242962,1.084800868
124,30,-0.013266855,-0.759492413,-1.147025298,-2.503669272,0.056233617,1.002209467,0.986411618,0.994972584
125,1,0.040897061,1.784250862,2.717338581,1.576235605,0.259706283,1.047861449,1.085697735,1.110809034
125,2,0.002706603,1.479378365,1.658359764,-0.552576316,0.022728362,0.943343723,0.962628635,0.97565143
125,3,0.003040486,1.993894707,1.65877094,-0.879270447,0.02924667,0.948747465,0.93795152,0.94580689
125,4,0.005302027,3.180566306,2.806353369,-0.752293108,0.053707399,0.963745467,0.921339957,0.941322061
125,5,0.000949823,0.913273041,0.2609146,-0.142353741,0.009778809,0.984276368,0.98168484,0.98230982
125,6,0.001663145,0.801413425,-0.637849066,-0.792390636,0.018309452,0.971531989,0.979760351,0.976459133
125,7,0.000723932,0.831805804,0.913861835,1.264174239,0.018045157,0.975521821,0.976553556,0.973451946
125,8,0.000788469,0.617855917,1.190594243,0.984099256,0.019661406,0.96773269,0.975740027,0.978397821
125,9,0.000852508,1.981389382,2.006592391,1.542313733,0.025009185,0.950746637,0.952343323,0.948844374
125,10,0.00079707,-0.022341697,1.267816635,-0.520086258,0.029108845,0.994423945,0.998278167,0.999566026
125,11,-0.000246565,1.686827996,0.802886519,3.422112255,0.039754531,0.919013456,0.950784685,0.942647088
125,12,-7.48E-05,0.120188655,0.144497258,0.121112501,0.00733139,1.001451744,0.996180324,0.999514599
125,13,-0.00041681,1.584916705,-2.782550649,1.636796001,0.038129489,0.851781299,0.853926674,0.861611753
125,14,-0.000155093,1.323783617,0.199875826,0.115839633,0.013945512,0.971826521,0.962416136,0.962883405
125,15,-0.000228459,0.827440938,0.479850056,0.79531809,0.011046515,0.98338502,0.973208714,0.971829534
125,16,-0.002963447,0.824748139,0.543153958,0.777000658,0.117997212,1.147500114,1.080982144,1.080095122
125,17,-0.001742313,0.699629025,2.312377516,1.048960659,0.05104336,0.959518272,0.994732091,0.995100718
125,18,-0.002404237,2.186190749,-1.380398167,3.878609488,0.06350138,0.861551635,0.919650891,0.934531825
125,19,-0.000536456,1.432927898,1.192716544,0.90533349,0.013584318,0.963244011,0.963135575,0.969678519
125,20,-0.000595594,-0.046850105,0.162561046,0.039922316,0.013631613,0.99919806,1.009811416,1.014455894
